permno,date,ticker,mean_recommendation,recommendation_change,num_recommendations
10107,2024-02-29,MSFT,1.5,-0.5,2
10107,2024-03-31,MSFT,1.3333333333333333,-0.16666666666666674,3
10107,2024-04-30,MSFT,2.0,0.6666666666666667,1
10107,2024-07-31,MSFT,2.0,0.0,3
10107,2024-08-31,MSFT,2.0,0.0,1
10107,2024-09-30,MSFT,3.0,1.0,1
10107,2024-10-31,MSFT,3.0,0.0,1
10107,2024-11-30,MSFT,2.0,-1.0,1
10138,2019-12-31,TROW,3.0,,1
10138,2020-01-31,TROW,2.0,-1.0,1
10138,2020-03-31,TROW,4.0,2.0,1
10138,2020-11-30,TROW,3.0,-1.0,1
10138,2021-01-31,TROW,3.0,0.0,1
10138,2021-03-31,TROW,3.0,0.0,1
10138,2021-10-31,TROW,3.0,0.0,2
10138,2021-12-31,TROW,3.0,0.0,2
10138,2022-01-31,TROW,4.0,1.0,1
10138,2022-04-30,TROW,3.0,-1.0,1
10138,2022-06-30,TROW,3.5,0.5,2
10138,2022-10-31,TROW,4.0,0.5,2
10138,2022-12-31,TROW,3.0,-1.0,1
10138,2023-05-31,TROW,3.0,0.0,1
10138,2024-01-31,TROW,4.0,1.0,1
10138,2024-04-30,TROW,3.0,-1.0,1
10138,2024-08-31,TROW,4.0,1.0,1
10138,2024-09-30,TROW,3.0,-1.0,1
10145,2019-12-31,ACD,2.0,,1
10145,2020-01-31,ACD,2.0,0.0,1
10145,2020-03-31,ACD,2.6666666666666665,0.6666666666666665,3
10145,2020-04-30,ACD,2.0,-0.6666666666666665,2
10145,2020-05-31,ACD,2.5,0.5,2
10145,2020-08-31,ACD,3.0,0.5,1
10145,2020-11-30,ACD,3.0,0.0,2
10145,2020-12-31,ACD,2.0,-1.0,1
10145,2021-02-28,ACD,3.0,1.0,1
10145,2021-04-30,ACD,3.0,0.0,2
10145,2021-06-30,ACD,3.0,0.0,1
10145,2021-07-31,ACD,3.0,0.0,1
10145,2021-10-31,ACD,4.0,1.0,2
10145,2021-11-30,ACD,2.0,-2.0,1
10145,2021-12-31,ACD,2.5,0.5,2
10145,2022-01-31,ACD,3.0,0.5,2
10145,2022-07-31,ACD,2.6666666666666665,-0.3333333333333335,3
10145,2022-10-31,ACD,3.0,0.3333333333333335,2
10145,2023-07-31,ACD,3.0,0.0,1
10145,2023-08-31,ACD,3.0,0.0,1
10145,2023-12-31,ACD,3.0,0.0,1
10145,2024-03-31,ACD,2.0,-1.0,2
10145,2024-04-30,ACD,3.0,1.0,1
10145,2024-07-31,ACD,2.0,-1.0,1
10145,2024-09-30,ACD,3.0,1.0,2
10145,2024-10-31,ACD,2.8,-0.20000000000000018,5
10145,2024-11-30,ACD,2.0,-0.7999999999999998,1
10145,2024-12-31,ACD,2.5,0.5,2
10516,2020-01-31,ADM,5.0,,1
10516,2020-03-31,ADM,3.0,-2.0,1
10516,2020-06-30,ADM,2.0,-1.0,1
10516,2020-07-31,ADM,3.0,1.0,2
10516,2020-10-31,ADM,1.5,-1.5,2
10516,2020-11-30,ADM,2.0,0.5,2
10516,2021-01-31,ADM,3.0,1.0,1
10516,2021-04-30,ADM,1.0,-2.0,1
10516,2021-07-31,ADM,3.0,2.0,1
10516,2021-10-31,ADM,2.5,-0.5,2
10516,2022-01-31,ADM,3.0,0.5,1
10516,2022-02-28,ADM,3.0,0.0,1
10516,2022-04-30,ADM,3.0,0.0,2
10516,2022-08-31,ADM,1.0,-2.0,1
10516,2023-04-30,ADM,2.6666666666666665,1.6666666666666665,3
10516,2023-06-30,ADM,2.0,-0.6666666666666665,1
10516,2023-12-31,ADM,3.0,1.0,1
10516,2024-01-31,ADM,3.2,0.20000000000000018,5
10516,2024-03-31,ADM,2.0,-1.2000000000000002,1
10516,2024-04-30,ADM,3.0,1.0,2
10516,2024-08-31,ADM,3.0,0.0,1
10516,2024-12-31,ADM,3.0,0.0,1
10696,2019-12-31,FI,2.0,,3
10696,2020-01-31,FI,3.0,1.0,2
10696,2020-03-31,FI,2.0,-1.0,3
10696,2020-04-30,FI,2.0,0.0,1
10696,2020-05-31,FI,2.0,0.0,1
10696,2020-06-30,FI,3.5,1.5,2
10696,2020-07-31,FI,2.0,-1.5,1
10696,2020-08-31,FI,2.5,0.5,2
10696,2020-09-30,FI,2.0,-0.5,2
10696,2020-10-31,FI,2.0,0.0,1
10696,2020-11-30,FI,2.0,0.0,2
10696,2020-12-31,FI,1.6,-0.3999999999999999,5
10696,2021-01-31,FI,1.0,-0.6000000000000001,1
10696,2021-05-31,FI,2.0,1.0,1
10696,2021-06-30,FI,3.0,1.0,1
10696,2021-08-31,FI,3.0,0.0,1
10696,2021-09-30,FI,1.0,-2.0,1
10696,2021-10-31,FI,2.0,1.0,1
10696,2021-12-31,FI,2.0,0.0,1
10696,2022-01-31,FI,3.0,1.0,2
10696,2022-02-28,FI,3.0,0.0,1
10696,2022-04-30,FI,2.5,-0.5,2
10696,2022-05-31,FI,3.0,0.5,1
10696,2022-07-31,FI,2.0,-1.0,3
10696,2022-08-31,FI,2.0,0.0,1
10696,2022-09-30,FI,3.0,1.0,1
10696,2022-10-31,FI,3.0,0.0,1
10696,2023-01-31,FI,4.0,1.0,1
10696,2023-04-30,FI,2.5,-1.5,2
10696,2023-06-30,FI,1.5,-1.0,2
10696,2023-08-31,FI,2.3333333333333335,0.8333333333333335,3
10696,2023-10-31,FI,3.0,0.6666666666666665,2
10696,2023-12-31,FI,2.0,-1.0,1
10696,2024-01-31,FI,1.6666666666666667,-0.33333333333333326,3
10696,2024-04-30,FI,2.0,0.33333333333333326,2
10696,2024-06-30,FI,2.0,0.0,1
10696,2024-07-31,FI,2.0,0.0,2
10696,2024-08-31,FI,1.0,-1.0,1
10696,2024-10-31,FI,1.0,0.0,1
10696,2024-11-30,FI,2.0,1.0,2
10696,2024-12-31,FI,1.0,-1.0,1
10909,2019-12-31,CERN,2.0,,1
10909,2020-04-30,CERN,1.3333333333333333,-0.6666666666666667,3
10909,2020-05-31,CERN,3.0,1.6666666666666667,1
10909,2020-06-30,CERN,3.0,0.0,1
10909,2020-07-31,CERN,3.0,0.0,1
10909,2021-01-31,CERN,4.0,1.0,1
10909,2021-02-28,CERN,2.0,-2.0,1
10909,2021-11-30,CERN,2.0,0.0,1
10909,2021-12-31,CERN,3.0,1.0,6
10909,2022-04-30,CERN,3.0,0.0,1
11308,2020-01-31,KO,2.0,,1
11308,2020-03-31,KO,2.0,0.0,4
11308,2020-04-30,KO,2.0,0.0,3
11308,2020-07-31,KO,2.0,0.0,1
11308,2020-11-30,KO,2.0,0.0,1
11308,2020-12-31,KO,2.0,0.0,1
11308,2021-01-31,KO,2.5,0.5,6
11308,2021-02-28,KO,2.0,-0.5,1
11308,2021-03-31,KO,2.0,0.0,2
11308,2021-04-30,KO,3.0,1.0,1
11308,2021-06-30,KO,3.0,0.0,1
11308,2021-08-31,KO,2.5,-0.5,2
11308,2021-09-30,KO,3.0,0.5,1
11308,2021-10-31,KO,3.0,0.0,1
11308,2021-12-31,KO,2.0,-1.0,1
11308,2022-01-31,KO,1.5,-0.5,2
11308,2022-02-28,KO,3.0,1.5,1
11308,2022-03-31,KO,2.0,-1.0,1
11308,2022-04-30,KO,3.0,1.0,1
11308,2022-05-31,KO,2.0,-1.0,1
11308,2022-10-31,KO,1.0,-1.0,1
11308,2023-02-28,KO,2.0,1.0,1
11308,2023-03-31,KO,3.0,1.0,1
11308,2023-05-31,KO,3.0,0.0,1
11308,2023-10-31,KO,1.5,-1.5,2
11308,2023-11-30,KO,3.0,1.5,1
11308,2024-02-29,KO,2.0,-1.0,1
11308,2024-06-30,KO,2.5,0.5,2
11308,2024-07-31,KO,3.0,0.5,1
11308,2024-09-30,KO,3.0,0.0,1
11308,2024-12-31,KO,2.0,-1.0,1
11403,2019-12-31,CDNS,2.0,,1
11403,2020-02-29,CDNS,2.5,0.5,2
11403,2020-04-30,CDNS,1.5,-1.0,2
11403,2020-12-31,CDNS,2.0,0.5,1
11403,2021-01-31,CDNS,3.0,1.0,2
11403,2021-03-31,CDNS,1.0,-2.0,1
11403,2021-06-30,CDNS,2.0,1.0,1
11403,2021-07-31,CDNS,2.0,0.0,1
11403,2021-08-31,CDNS,3.0,1.0,1
11403,2021-10-31,CDNS,2.0,-1.0,3
11403,2021-12-31,CDNS,3.0,1.0,1
11403,2022-02-28,CDNS,2.0,-1.0,2
11403,2022-03-31,CDNS,2.0,0.0,1
11403,2022-05-31,CDNS,3.0,1.0,1
11403,2022-06-30,CDNS,3.0,0.0,1
11403,2022-08-31,CDNS,2.0,-1.0,2
11403,2022-09-30,CDNS,2.5,0.5,2
11403,2022-12-31,CDNS,1.0,-1.5,1
11403,2023-01-31,CDNS,2.0,1.0,2
11403,2023-02-28,CDNS,2.0,0.0,1
11403,2023-07-31,CDNS,1.0,-1.0,1
11403,2023-08-31,CDNS,2.0,1.0,1
11403,2024-02-29,CDNS,2.6,0.6000000000000001,5
11403,2024-04-30,CDNS,3.0,0.3999999999999999,1
11403,2024-07-31,CDNS,3.0,0.0,1
11403,2024-08-31,CDNS,2.0,-1.0,1
11403,2024-09-30,CDNS,5.0,3.0,1
11403,2024-10-31,CDNS,2.0,-3.0,2
11403,2024-11-30,CDNS,2.0,0.0,3
11404,2019-12-31,ED,3.0,,1
11404,2020-01-31,ED,4.0,1.0,2
11404,2020-02-29,ED,3.0,-1.0,1
11404,2020-04-30,ED,1.0,-2.0,1
11404,2020-08-31,ED,3.0,2.0,2
11404,2020-09-30,ED,3.0,0.0,1
11404,2020-10-31,ED,3.5,0.5,2
11404,2020-12-31,ED,3.0,-0.5,1
11404,2021-01-31,ED,4.0,1.0,1
11404,2021-02-28,ED,4.0,0.0,1
11404,2021-03-31,ED,3.0,-1.0,1
11404,2021-04-30,ED,3.0,0.0,1
11404,2021-07-31,ED,4.0,1.0,1
11404,2021-10-31,ED,4.0,0.0,1
11404,2021-11-30,ED,4.0,0.0,1
11404,2021-12-31,ED,3.0,-1.0,1
11404,2022-01-31,ED,2.0,-1.0,1
11404,2022-02-28,ED,4.0,2.0,2
11404,2022-04-30,ED,3.0,-1.0,1
11404,2022-05-31,ED,3.5,0.5,2
11404,2022-10-31,ED,4.0,0.5,1
11404,2022-11-30,ED,3.0,-1.0,1
11404,2023-01-31,ED,3.0,0.0,2
11404,2023-03-31,ED,1.0,-2.0,1
11404,2023-06-30,ED,4.0,3.0,1
11404,2023-07-31,ED,1.0,-3.0,1
11404,2023-08-31,ED,3.0,2.0,2
11404,2023-10-31,ED,3.0,0.0,1
11404,2023-11-30,ED,4.0,1.0,1
11404,2024-01-31,ED,3.0,-1.0,2
11404,2024-04-30,ED,1.0,-2.0,1
11404,2024-07-31,ED,3.5,2.5,2
11404,2024-10-31,ED,3.0,-0.5,1
11404,2024-11-30,ED,3.0,0.0,1
11404,2024-12-31,ED,3.0,0.0,2
11533,2019-12-31,FICO,2.5,,2
11533,2020-03-31,FICO,1.0,-1.5,1
11533,2020-05-31,FICO,2.0,1.0,1
11533,2021-01-31,FICO,2.0,0.0,1
11533,2021-07-31,FICO,2.5,0.5,2
11533,2021-08-31,FICO,3.0,0.5,1
11533,2021-10-31,FICO,2.0,-1.0,1
11533,2021-11-30,FICO,1.0,-1.0,1
11533,2022-01-31,FICO,2.5,1.5,2
11533,2022-03-31,FICO,3.0,0.5,1
11533,2022-05-31,FICO,2.0,-1.0,1
11533,2022-08-31,FICO,2.0,0.0,1
11533,2022-11-30,FICO,3.0,1.0,1
11533,2023-01-31,FICO,2.5,-0.5,2
11533,2023-09-30,FICO,3.0,0.5,2
11533,2023-10-31,FICO,2.0,-1.0,1
11533,2023-11-30,FICO,2.0,0.0,1
11533,2023-12-31,FICO,3.0,1.0,1
11533,2024-01-31,FICO,3.5,0.5,2
11533,2024-04-30,FICO,3.0,-0.5,1
11533,2024-07-31,FICO,1.0,-2.0,1
11533,2024-08-31,FICO,2.0,1.0,1
11533,2024-09-30,FICO,1.0,-1.0,1
11533,2024-12-31,FICO,3.0,2.0,1
11600,2019-12-31,XRAY,3.0,,1
11600,2020-03-31,XRAY,3.0,0.0,1
11600,2020-04-30,XRAY,2.0,-1.0,2
11600,2020-05-31,XRAY,2.5,0.5,2
11600,2020-06-30,XRAY,2.0,-0.5,1
11600,2020-10-31,XRAY,1.0,-1.0,1
11600,2020-11-30,XRAY,4.0,3.0,1
11600,2020-12-31,XRAY,3.0,-1.0,1
11600,2021-03-31,XRAY,1.0,-2.0,1
11600,2021-11-30,XRAY,3.0,2.0,1
11600,2022-01-31,XRAY,2.0,-1.0,1
11600,2022-02-28,XRAY,3.0,1.0,1
11600,2022-04-30,XRAY,3.0,0.0,3
11600,2022-07-31,XRAY,3.0,0.0,1
11600,2022-08-31,XRAY,5.0,2.0,1
11600,2023-01-31,XRAY,3.0,-2.0,1
11600,2023-03-31,XRAY,4.0,1.0,1
11600,2023-11-30,XRAY,1.5,-2.5,2
11600,2024-02-29,XRAY,1.0,-0.5,1
11600,2024-11-30,XRAY,3.0,2.0,1
11600,2024-12-31,XRAY,3.0,0.0,1
11618,2019-12-31,FAST,3.0,,2
11618,2020-01-31,FAST,3.0,0.0,1
11618,2020-03-31,FAST,2.0,-1.0,1
11618,2020-04-30,FAST,4.0,2.0,1
11618,2020-06-30,FAST,3.0,-1.0,1
11618,2020-07-31,FAST,2.0,-1.0,1
11618,2020-09-30,FAST,3.5,1.5,2
11618,2020-10-31,FAST,1.0,-2.5,1
11618,2020-12-31,FAST,3.0,2.0,1
11618,2021-06-30,FAST,3.5,0.5,2
11618,2021-08-31,FAST,3.0,-0.5,1
11618,2021-10-31,FAST,4.0,1.0,1
11618,2022-01-31,FAST,3.0,-1.0,1
11618,2022-03-31,FAST,3.0,0.0,1
11618,2023-01-31,FAST,3.5,0.5,2
11618,2023-04-30,FAST,1.0,-2.5,1
11618,2023-07-31,FAST,3.0,2.0,1
11618,2023-09-30,FAST,3.0,0.0,1
11618,2024-01-31,FAST,3.0,0.0,1
11618,2024-09-30,FAST,3.0,0.0,1
11618,2024-10-31,FAST,1.0,-2.0,1
11618,2024-12-31,FAST,3.5,2.5,2
11674,2019-12-31,DTE,2.0,,1
11674,2020-01-31,DTE,2.5,0.5,2
11674,2020-02-29,DTE,3.0,0.5,2
11674,2020-04-30,DTE,3.0,0.0,1
11674,2020-05-31,DTE,2.0,-1.0,1
11674,2020-06-30,DTE,1.0,-1.0,1
11674,2020-07-31,DTE,2.5,1.5,2
11674,2020-08-31,DTE,3.0,0.5,1
11674,2020-10-31,DTE,1.8,-1.2,5
11674,2021-01-31,DTE,2.0,0.19999999999999996,1
11674,2021-03-31,DTE,3.0,1.0,1
11674,2021-04-30,DTE,3.0,0.0,3
11674,2021-05-31,DTE,4.0,1.0,1
11674,2021-07-31,DTE,3.0,-1.0,2
11674,2021-09-30,DTE,2.5,-0.5,2
11674,2021-10-31,DTE,2.0,-0.5,1
11674,2021-11-30,DTE,2.0,0.0,1
11674,2021-12-31,DTE,2.0,0.0,1
11674,2022-01-31,DTE,2.5,0.5,2
11674,2022-02-28,DTE,1.0,-1.5,1
11674,2022-03-31,DTE,3.0,2.0,1
11674,2022-04-30,DTE,3.0,0.0,2
11674,2022-05-31,DTE,2.0,-1.0,1
11674,2022-11-30,DTE,2.0,0.0,1
11674,2022-12-31,DTE,1.0,-1.0,1
11674,2023-05-31,DTE,1.0,0.0,1
11674,2023-08-31,DTE,2.0,1.0,1
11674,2023-10-31,DTE,2.0,0.0,1
11674,2024-01-31,DTE,2.75,0.75,4
11674,2024-02-29,DTE,2.5,-0.25,2
11674,2024-04-30,DTE,3.0,0.5,1
11674,2024-06-30,DTE,3.0,0.0,1
11674,2024-07-31,DTE,2.0,-1.0,1
11674,2024-08-31,DTE,1.0,-1.0,1
11674,2024-10-31,DTE,3.0,2.0,1
11674,2024-12-31,DTE,3.0,0.0,1
11762,2019-12-31,ETN,2.25,,4
11762,2020-01-31,ETN,2.0,-0.25,3
11762,2020-02-29,ETN,2.5,0.5,4
11762,2020-03-31,ETN,2.0,-0.5,1
11762,2020-04-30,ETN,2.0,0.0,2
11762,2020-05-31,ETN,3.0,1.0,3
11762,2020-08-31,ETN,3.0,0.0,1
11762,2020-11-30,ETN,1.0,-2.0,1
11762,2021-02-28,ETN,2.0,1.0,1
11762,2021-03-31,ETN,2.0,0.0,2
11762,2021-04-30,ETN,3.0,1.0,1
11762,2021-06-30,ETN,2.0,-1.0,1
11762,2021-09-30,ETN,3.0,1.0,1
11762,2021-10-31,ETN,3.0,0.0,1
11762,2021-11-30,ETN,3.0,0.0,1
11762,2021-12-31,ETN,2.0,-1.0,1
11762,2022-03-31,ETN,2.0,0.0,1
11762,2022-05-31,ETN,4.0,2.0,1
11762,2022-11-30,ETN,3.0,-1.0,1
11762,2022-12-31,ETN,3.0,0.0,1
11762,2023-03-31,ETN,2.0,-1.0,1
11762,2023-06-30,ETN,3.0,1.0,1
11762,2023-07-31,ETN,3.0,0.0,1
11762,2023-08-31,ETN,3.0,0.0,1
11762,2023-10-31,ETN,1.5,-1.5,2
11762,2024-02-29,ETN,2.0,0.5,3
11762,2024-04-30,ETN,3.3333333333333335,1.3333333333333335,3
11762,2024-05-31,ETN,1.0,-2.3333333333333335,1
11762,2024-06-30,ETN,2.0,1.0,2
11762,2024-07-31,ETN,2.0,0.0,1
11762,2024-08-31,ETN,2.0,0.0,1
11762,2024-09-30,ETN,2.3333333333333335,0.3333333333333335,3
11762,2024-10-31,ETN,3.0,0.6666666666666665,1
11762,2024-11-30,ETN,2.0,-1.0,3
11786,2019-12-31,SIVB,3.0,,1
11786,2020-01-31,SIVB,2.0,-1.0,1
11786,2020-04-30,SIVB,4.0,2.0,1
11786,2020-06-30,SIVB,2.0,-2.0,3
11786,2020-07-31,SIVB,1.0,-1.0,1
11786,2020-11-30,SIVB,3.0,2.0,2
11786,2020-12-31,SIVB,3.0,0.0,1
11786,2021-01-31,SIVB,3.0,0.0,2
11786,2021-02-28,SIVB,2.0,-1.0,1
11786,2021-03-31,SIVB,1.0,-1.0,1
11786,2021-04-30,SIVB,1.0,0.0,1
11786,2021-09-30,SIVB,1.5,0.5,2
11786,2021-10-31,SIVB,2.0,0.5,2
11786,2021-12-31,SIVB,2.0,0.0,2
11786,2022-01-31,SIVB,3.0,1.0,2
11786,2022-04-30,SIVB,1.0,-2.0,1
11786,2022-05-31,SIVB,1.0,0.0,2
11786,2022-06-30,SIVB,3.0,2.0,1
11786,2022-07-31,SIVB,2.5,-0.5,2
11786,2022-09-30,SIVB,3.0,0.5,1
11786,2022-10-31,SIVB,3.0,0.0,3
11786,2022-12-31,SIVB,4.0,1.0,1
11786,2023-01-31,SIVB,3.0,-1.0,1
11786,2023-03-31,SIVB,3.25,0.25,4
11850,2019-12-31,XON,3.0,,1
11850,2020-01-31,XON,4.0,1.0,1
11850,2020-02-29,XON,4.5,0.5,2
11850,2020-03-31,XON,4.0,-0.5,1
11850,2020-04-30,XON,4.0,0.0,1
11850,2020-05-31,XON,3.0,-1.0,1
11850,2020-07-31,XON,3.0,0.0,1
11850,2020-08-31,XON,4.0,1.0,1
11850,2020-09-30,XON,2.5,-1.5,2
11850,2020-10-31,XON,3.0,0.5,1
11850,2020-12-31,XON,2.0,-1.0,3
11850,2021-01-31,XON,2.75,0.75,4
11850,2021-02-28,XON,3.0,0.25,1
11850,2021-03-31,XON,2.5,-0.5,2
11850,2021-04-30,XON,3.0,0.5,3
11850,2021-05-31,XON,2.0,-1.0,2
11850,2021-07-31,XON,3.0,1.0,1
11850,2021-08-31,XON,3.0,0.0,1
11850,2021-09-30,XON,2.5,-0.5,2
11850,2021-10-31,XON,3.0,0.5,2
11850,2021-11-30,XON,2.5,-0.5,2
11850,2022-01-31,XON,3.0,0.5,4
11850,2022-02-28,XON,1.0,-2.0,1
11850,2022-04-30,XON,3.0,2.0,2
11850,2022-06-30,XON,2.0,-1.0,2
11850,2022-07-31,XON,2.0,0.0,1
11850,2022-10-31,XON,1.0,-1.0,1
11850,2022-11-30,XON,3.0,2.0,1
11850,2023-01-31,XON,2.75,-0.25,4
11850,2023-04-30,XON,3.0,0.25,1
11850,2023-05-31,XON,3.0,0.0,1
11850,2023-06-30,XON,3.0,0.0,1
11850,2023-07-31,XON,3.0,0.0,1
11850,2023-08-31,XON,3.0,0.0,1
11850,2023-10-31,XON,1.4,-1.6,5
11850,2023-11-30,XON,1.0,-0.3999999999999999,1
11850,2024-01-31,XON,2.4,1.4,5
11850,2024-02-29,XON,3.0,0.6000000000000001,1
11850,2024-04-30,XON,2.0,-1.0,2
11850,2024-05-31,XON,2.0,0.0,1
11850,2024-06-30,XON,3.0,1.0,1
11850,2024-07-31,XON,2.0,-1.0,2
11850,2024-09-30,XON,3.0,1.0,1
11850,2024-10-31,XON,3.0,0.0,3
11891,2019-12-31,MGM,3.0,,1
11891,2020-01-31,MGM,3.0,0.0,1
11891,2020-03-31,MGM,3.0,0.0,3
11891,2020-05-31,MGM,3.25,0.25,4
11891,2020-06-30,MGM,3.0,-0.25,1
11891,2020-09-30,MGM,3.5,0.5,2
11891,2020-10-31,MGM,4.0,0.5,1
11891,2021-01-31,MGM,3.25,-0.75,4
11891,2021-02-28,MGM,2.0,-1.25,2
11891,2021-03-31,MGM,2.0,0.0,2
11891,2021-04-30,MGM,2.0,0.0,1
11891,2021-05-31,MGM,2.0,0.0,1
11891,2021-06-30,MGM,2.0,0.0,1
11891,2021-07-31,MGM,3.0,1.0,1
11891,2021-09-30,MGM,1.5,-1.5,2
11891,2021-10-31,MGM,3.0,1.5,2
11891,2021-11-30,MGM,2.5,-0.5,2
11891,2021-12-31,MGM,2.5,0.0,2
11891,2022-03-31,MGM,3.0,0.5,1
11891,2022-05-31,MGM,2.0,-1.0,1
11891,2022-06-30,MGM,2.0,0.0,1
11891,2022-09-30,MGM,3.0,1.0,1
11891,2022-12-31,MGM,2.0,-1.0,2
11891,2023-01-31,MGM,2.0,0.0,2
11891,2023-02-28,MGM,2.0,0.0,1
11891,2023-05-31,MGM,3.0,1.0,1
11891,2023-08-31,MGM,1.0,-2.0,1
11891,2023-10-31,MGM,2.0,1.0,2
11891,2023-11-30,MGM,3.0,1.0,1
11891,2023-12-31,MGM,2.0,-1.0,1
11891,2024-03-31,MGM,2.0,0.0,1
11891,2024-04-30,MGM,2.0,0.0,1
11891,2024-06-30,MGM,1.0,-1.0,1
11891,2024-07-31,MGM,1.5,0.5,2
11891,2024-08-31,MGM,2.0,0.5,2
11891,2024-10-31,MGM,3.0,1.0,1
11891,2024-12-31,MGM,1.0,-2.0,1
11896,2019-12-31,MXIM,3.0,,1
11896,2020-01-31,MXIM,4.0,1.0,1
11896,2020-03-31,MXIM,3.0,-1.0,1
11896,2020-04-30,MXIM,3.0,0.0,1
11896,2020-07-31,MXIM,3.0,0.0,3
11896,2020-12-31,MXIM,3.0,0.0,1
11955,2019-12-31,WM,2.0,,1
11955,2020-01-31,WM,3.0,1.0,1
11955,2020-02-29,WM,1.0,-2.0,1
11955,2020-03-31,WM,3.0,2.0,1
11955,2020-04-30,WM,3.0,0.0,2
11955,2020-07-31,WM,3.0,0.0,1
11955,2020-09-30,WM,4.0,1.0,1
11955,2020-10-31,WM,3.5,-0.5,2
11955,2020-11-30,WM,2.0,-1.5,1
11955,2021-04-30,WM,2.0,0.0,1
11955,2021-10-31,WM,2.0,0.0,1
11955,2022-03-31,WM,2.3333333333333335,0.3333333333333335,3
11955,2022-04-30,WM,3.0,0.6666666666666665,1
11955,2022-05-31,WM,3.0,0.0,1
11955,2022-09-30,WM,3.0,0.0,1
11955,2022-10-31,WM,1.0,-2.0,1
11955,2022-12-31,WM,3.0,2.0,1
11955,2023-04-30,WM,1.5,-1.5,2
11955,2023-06-30,WM,3.0,1.5,1
11955,2023-09-30,WM,2.0,-1.0,1
11955,2023-10-31,WM,3.0,1.0,1
11955,2023-11-30,WM,3.0,0.0,1
11955,2024-02-29,WM,2.5,-0.5,2
11955,2024-05-31,WM,2.5,0.0,2
11955,2024-06-30,WM,3.0,0.5,1
11955,2024-10-31,WM,1.0,-2.0,1
11990,2019-12-31,KKR,2.0,,1
11990,2020-01-31,KKR,2.0,0.0,2
11990,2020-02-29,KKR,2.0,0.0,1
11990,2020-06-30,KKR,2.0,0.0,1
11990,2020-08-31,KKR,2.0,0.0,2
11990,2020-09-30,KKR,1.6666666666666667,-0.33333333333333326,3
11990,2021-01-31,KKR,1.0,-0.6666666666666667,1
11990,2021-08-31,KKR,1.6666666666666667,0.6666666666666667,3
11990,2021-11-30,KKR,2.0,0.33333333333333326,1
11990,2021-12-31,KKR,2.5,0.5,2
11990,2022-10-31,KKR,3.0,0.5,1
11990,2022-11-30,KKR,1.0,-2.0,1
11990,2023-02-28,KKR,1.0,0.0,1
11990,2023-03-31,KKR,2.0,1.0,1
11990,2023-04-30,KKR,2.5,0.5,2
11990,2023-10-31,KKR,1.0,-1.5,1
11990,2023-11-30,KKR,2.0,1.0,1
11990,2024-03-31,KKR,2.0,0.0,1
11990,2024-08-31,KKR,2.0,0.0,1
11990,2024-09-30,KKR,2.0,0.0,3
12052,2020-01-31,GD,2.0,,1
12052,2020-02-29,GD,1.6666666666666667,-0.33333333333333326,3
12052,2020-05-31,GD,2.0,0.33333333333333326,2
12052,2020-08-31,GD,3.0,1.0,1
12052,2020-09-30,GD,4.0,1.0,2
12052,2021-03-31,GD,2.0,-2.0,1
12052,2021-05-31,GD,1.5,-0.5,2
12052,2021-07-31,GD,3.0,1.5,1
12052,2021-09-30,GD,3.0,0.0,1
12052,2021-10-31,GD,1.0,-2.0,1
12052,2021-12-31,GD,2.0,1.0,1
12052,2022-01-31,GD,3.0,1.0,2
12052,2022-02-28,GD,2.5,-0.5,2
12052,2022-07-31,GD,3.0,0.5,1
12052,2022-08-31,GD,2.0,-1.0,1
12052,2022-10-31,GD,2.0,0.0,2
12052,2022-12-31,GD,3.0,1.0,1
12052,2023-03-31,GD,1.5,-1.5,2
12052,2023-05-31,GD,3.0,1.5,1
12052,2023-09-30,GD,2.0,-1.0,1
12052,2023-12-31,GD,4.0,2.0,1
12052,2024-01-31,GD,2.0,-2.0,1
12052,2024-04-30,GD,1.0,-1.0,1
12052,2024-05-31,GD,2.5,1.5,2
12052,2024-06-30,GD,1.0,-1.5,1
12052,2024-07-31,GD,3.0,2.0,1
12052,2024-08-31,GD,2.0,-1.0,2
12052,2024-10-31,GD,3.0,1.0,2
12052,2024-12-31,GD,3.0,0.0,5
12060,2019-12-31,GE,3.0,,1
12060,2020-01-31,GE,1.6666666666666667,-1.3333333333333333,3
12060,2020-02-29,GE,3.0,1.3333333333333333,1
12060,2020-03-31,GE,3.0,0.0,1
12060,2020-04-30,GE,2.0,-1.0,2
12060,2020-10-31,GE,2.0,0.0,1
12060,2020-11-30,GE,1.0,-1.0,1
12060,2020-12-31,GE,3.0,2.0,1
12060,2021-03-31,GE,2.0,-1.0,2
12060,2021-04-30,GE,3.0,1.0,1
12060,2021-09-30,GE,2.0,-1.0,2
12060,2021-10-31,GE,3.0,1.0,2
12060,2021-11-30,GE,2.0,-1.0,4
12060,2022-01-31,GE,1.5,-0.5,2
12060,2022-08-31,GE,1.0,-0.5,1
12060,2022-12-31,GE,1.0,0.0,1
12060,2023-01-31,GE,3.0,2.0,1
12060,2023-04-30,GE,1.0,-2.0,1
12060,2023-07-31,GE,3.0,2.0,1
12060,2023-09-30,GE,2.0,-1.0,1
12060,2023-12-31,GE,2.0,0.0,1
12060,2024-02-29,GE,3.0,1.0,1
12060,2024-03-31,GE,2.5,-0.5,2
12060,2024-04-30,GE,2.0,-0.5,2
12060,2024-05-31,GE,2.0,0.0,1
12060,2024-09-30,GE,1.0,-1.0,1
